id;extracted_data_id;zeile_inhalt;zeile_inhalt_orig;regex_pattern;quell_tabelle;quell_feld;Hit_Platz;Hit_StartNr;Hit_Zeit;zeile_inhalt_Typ;gefunden_am
102;349;Hanauer RC Hassia;2 Hanauer RC Hassia 01:49.39 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:49.39;Boot;2025-11-29 19:23:02.121494
103;358;Limburger ClfW;1 Limburger ClfW - Boot 1 - 01:36.48 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:36.48;Boot;2025-11-29 19:23:02.121506
104;360;Frankfurter RG Borussia;2 Frankfurter RG Borussia 01:38.90 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:38.90;Boot;2025-11-29 19:23:02.121516
105;362;Gießener RC Hassia;3 Gießener RC Hassia 01:42.71 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;01:42.71;Boot;2025-11-29 19:23:02.121526
106;366;Limburger ClfW;1 Limburger ClfW - Boot 2 - 01:37.90 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:37.90;Boot;2025-11-29 19:23:02.121536
107;368;Marburger RV;2 Marburger RV 01:40.54 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:40.54;Boot;2025-11-29 19:23:02.121546
108;370;RV Hellas Offenbach;3 RV Hellas Offenbach 01:46.75 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;6;01:46.75;Boot;2025-11-29 19:23:02.121556
109;374;Rgm. Frankfurter RC/ Frankfurter RG Germania;1 Rgm. Frankfurter RC/ Frankfurter RG Germania 01:36.03 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;7;01:36.03;Boot;2025-11-29 19:23:02.121568
110;376;Rgm. Frankfurter RC/ SG Wiking;2 Rgm. Frankfurter RC/ SG Wiking 01:38.56 9;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;9;01:38.56;Boot;2025-11-29 19:23:02.121579
111;378;Rgm. RG Wetzlar/ WSV Hellas Gießen;3 Rgm. RG Wetzlar/ WSV Hellas Gießen 01:48.86 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;8;01:48.86;Boot;2025-11-29 19:23:02.121600
112;383;SG Wiking;1 SG Wiking 01:56.97 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:56.97;Boot;2025-11-29 19:23:02.121613
113;385;Hanauer RC Hassia;2 Hanauer RC Hassia 02:00.25 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;02:00.25;Boot;2025-11-29 19:23:02.121624
114;389;RC Karlstadt;1 RC Karlstadt 02:06.40 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;02:06.40;Boot;2025-11-29 19:23:02.121635
115;391;Limburger ClfW;2 Limburger ClfW 02:13.30 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;02:13.30;Boot;2025-11-29 19:23:02.121644
116;396;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:47.61 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:47.61;Boot;2025-11-29 19:23:02.121655
117;398;WSV Offenbach am Main-Bürgel;2 WSV Offenbach am Main-Bürgel 01:52.26 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:52.26;Boot;2025-11-29 19:23:02.121666
118;407;Nassovia Höchst;1 Nassovia Höchst 01:30.01 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:30.01;Boot;2025-11-29 19:23:02.121678
119;409;Limburger ClfW;2 Limburger ClfW 01:32.49 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:32.49;Boot;2025-11-29 19:23:02.121688
120;411;Frankfurter RG Germania;3 Frankfurter RG Germania 01:33.41 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;2;01:33.41;Boot;2025-11-29 19:23:02.121698
121;415;Hanauer RC Hassia;1 Hanauer RC Hassia 01:28.36 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;5;01:28.36;Boot;2025-11-29 19:23:02.121708
122;417;Wormser RC;2 Wormser RC 01:30.65 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;6;01:30.65;Boot;2025-11-29 19:23:02.121718
123;426;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad - Boot 2 - 01:48.94 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:48.94;Boot;2025-11-29 19:23:02.121730
124;428;Frankfurter RG Oberrad;2 Frankfurter RG Oberrad - Boot 1 - 01:53.99 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:53.99;Boot;2025-11-29 19:23:02.121740
125;430;SG Wiking;3 SG Wiking - Boot 1 - 01:59.11 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;01:59.11;Boot;2025-11-29 19:23:02.121750
126;434;RG Wetzlar;1 RG Wetzlar 01:52.77 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:52.77;Boot;2025-11-29 19:23:02.121761
127;436;Frankfurter RC;2 Frankfurter RC 02:02.06 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;02:02.06;Boot;2025-11-29 19:23:02.121770
128;438;Frankfurter RG Oberrad;3 Frankfurter RG Oberrad - Boot 3 - 02:10.06 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;6;02:10.06;Boot;2025-11-29 19:23:02.121781
129;442;Nassovia Höchst;1 Nassovia Höchst 02:02.84 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;7;02:02.84;Boot;2025-11-29 19:23:02.121792
130;444;SG Wiking;2 SG Wiking - Boot 2 - 02:13.37 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;8;02:13.37;Boot;2025-11-29 19:23:02.121803
131;448;Frankfurter RC;1 Frankfurter RC 02:12.15 12;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;12;02:12.15;Boot;2025-11-29 19:23:02.121814
132;450;RC Möve Grossauheim;2 RC Möve Grossauheim 02:13.04 13;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;13;02:13.04;Boot;2025-11-29 19:23:02.121825
133;452;Mühlheimer RV;3 Mühlheimer RV 02:21.58 10;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;10;02:21.58;Boot;2025-11-29 19:23:02.121835
134;454;Hanauer RG;4 Hanauer RG 02:28.74 11;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;11;02:28.74;Boot;2025-11-29 19:23:02.121845
135;465;Rgm. RC Möve Grossauheim/ Mühlheimer RV;1 Rgm. RC Möve Grossauheim/ Mühlheimer RV 01:38.70 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;3;01:38.70;Boot;2025-11-29 19:23:02.121859
136;467;WSV Offenbach am Main-Bürgel;2 WSV Offenbach am Main-Bürgel 01:41.76 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:41.76;Boot;2025-11-29 19:23:02.121871
137;469;WSV Offenbach am Main-Bürgel;3 WSV Offenbach am Main-Bürgel 01:45.23 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;4;01:45.23;Boot;2025-11-29 19:23:02.121881
138;476;Rgm. Nassovia Höchst/ Limburger ClfW/ WSV Offenbach am Main-Bürgel;1 Rgm. Nassovia Höchst/ Limburger ClfW/ WSV Offenbach am Main-Bürgel 01:42.54 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:42.54;Boot;2025-11-29 19:23:02.121896
139;479;RC Möve Grossauheim;2 RC Möve Grossauheim 01:51.28 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:51.28;Boot;2025-11-29 19:23:02.121907
140;485;Frankfurter RG Germania;1 Frankfurter RG Germania 01:49.45 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;3;01:49.45;Boot;2025-11-29 19:23:02.121918
141;488;SG Wiking;2 SG Wiking 01:54.18 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:54.18;Boot;2025-11-29 19:23:02.121928
142;491;Limburger ClfW;3 Limburger ClfW 02:02.42 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;2;02:02.42;Boot;2025-11-29 19:23:02.121938
143;497;Hersfelder RV;1 Hersfelder RV 01:33.71 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:33.71;Boot;2025-11-29 19:23:02.121948
144;499;Rgm. Frankfurter RG Borussia/ RC Aschaffenburg;2 Rgm. Frankfurter RG Borussia/ RC Aschaffenburg 01:42.80 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;4;01:42.80;Boot;2025-11-29 19:23:02.121960
145;502;Frauen-RV Freiweg Frankfurt;3 Frauen-RV Freiweg Frankfurt 01:44.31 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;01:44.31;Boot;2025-11-29 19:23:02.121971
146;504;Frauen-RV Freiweg Frankfurt;4 Frauen-RV Freiweg Frankfurt 01:51.12 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;1;01:51.12;Boot;2025-11-29 19:23:02.121981
147;513;Marburger RV;1 Marburger RV - Boot 1 - 01:35.38 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:35.38;Boot;2025-11-29 19:23:02.121993
148;515;Nassovia Höchst;2 Nassovia Höchst - Boot 1 - 01:37.19 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:37.19;Boot;2025-11-29 19:23:02.122004
149;517;Hanauer RC Hassia;3 Hanauer RC Hassia - Boot 1 - 01:37.56 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;1;01:37.56;Boot;2025-11-29 19:23:02.122014
150;519;RG Wetzlar;4 RG Wetzlar - Boot 1 - 01:41.48 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;3;01:41.48;Boot;2025-11-29 19:23:02.122025
151;523;RG Eberbach;1 RG Eberbach 01:40.77 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;7;01:40.77;Boot;2025-11-29 19:23:02.122036
152;525;RG Eberbach;2 RG Eberbach 01:41.13 9;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;9;01:41.13;Boot;2025-11-29 19:23:02.122045
153;527;Hanauer RC Hassia;3 Hanauer RC Hassia - Boot 2 - 01:41.46 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;8;01:41.46;Boot;2025-11-29 19:23:02.122054
154;529;Wormser RC;4 Wormser RC - Boot 1 - 01:44.19 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;6;01:44.19;Boot;2025-11-29 19:23:02.122063
155;533;RC Aschaffenburg;1 RC Aschaffenburg 01:47.17 11;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;11;01:47.17;Boot;2025-11-29 19:23:02.122072
156;535;Offenbacher RG Undine;2 Offenbacher RG Undine 01:52.49 13;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;13;01:52.49;Boot;2025-11-29 19:23:02.122081
157;539;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:44.89 16;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;16;01:44.89;Boot;2025-11-29 19:23:02.122090
158;541;Limburger ClfW;2 Limburger ClfW 01:46.34 15;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;15;01:46.34;Boot;2025-11-29 19:23:02.122099
159;543;Nassovia Höchst;3 Nassovia Höchst - Boot 2 - 01:49.81 14;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;14;01:49.81;Boot;2025-11-29 19:23:02.122108
160;547;Frankfurter RC;1 Frankfurter RC 01:46.89 20;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;20;01:46.89;Boot;2025-11-29 19:23:02.122117
161;549;WSV Offenbach am Main-Bürgel;2 WSV Offenbach am Main-Bürgel - Boot 3 - 01:49.41 21;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;21;01:49.41;Boot;2025-11-29 19:23:02.122127
162;551;RC Möve Grossauheim;3 RC Möve Grossauheim 01:50.19 19;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;19;01:50.19;Boot;2025-11-29 19:23:02.122136
163;553;RG Wetzlar;4 RG Wetzlar - Boot 2 - 01:52.35 18;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;18;01:52.35;Boot;2025-11-29 19:23:02.122145
164;568;Offenbacher RG Undine;1 Offenbacher RG Undine 01:32.08 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:32.08;Boot;2025-11-29 19:23:02.122155
165;570;Frankfurter RG Germania;2 Frankfurter RG Germania - Boot 1 - 01:32.43 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:32.43;Boot;2025-11-29 19:23:02.122165
166;572;Frankfurter RG Germania;3 Frankfurter RG Germania - Boot 2 - 01:34.47 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;5;01:34.47;Boot;2025-11-29 19:23:02.122174
167;574;Rgm. Hanauer RC Hassia/ Hanauer RG;4 Rgm. Hanauer RC Hassia/ Hanauer RG 01:40.83 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;4;01:40.83;Boot;2025-11-29 19:23:02.122183
168;578;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:39.70 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;6;01:39.70;Boot;2025-11-29 19:23:02.122192
169;580;Hanauer RG;2 Hanauer RG - Boot 1 - 01:40.15 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;7;01:40.15;Boot;2025-11-29 19:23:02.122200
170;584;Hanauer RG;1 Hanauer RG - Boot 2 - 01:43.69 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;8;01:43.69;Boot;2025-11-29 19:23:02.122209
171;586;Hanauer RC Hassia;2 Hanauer RC Hassia 01:52.58 9;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;9;01:52.58;Boot;2025-11-29 19:23:02.122217
172;593;Frankfurter RG Borussia;1 Frankfurter RG Borussia 01:42.20 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:42.20;Boot;2025-11-29 19:23:02.122227
173;595;Gießener RC Hassia;2 Gießener RC Hassia 01:44.52 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:44.52;Boot;2025-11-29 19:23:02.122236
174;599;RV Hellas Offenbach;1 RV Hellas Offenbach 01:44.54 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:44.54;Boot;2025-11-29 19:23:02.122245
175;601;Marburger RV;2 Marburger RV 01:49.41 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;01:49.41;Boot;2025-11-29 19:23:02.122253
176;605;RC Möve Grossauheim;1 RC Möve Grossauheim 01:41.76 7;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;7;01:41.76;Boot;2025-11-29 19:23:02.122262
177;607;Wormser RC;2 Wormser RC 01:42.59 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:42.59;Boot;2025-11-29 19:23:02.122270
178;609;WSV Hellas Gießen;3 WSV Hellas Gießen 01:47.74 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;6;01:47.74;Boot;2025-11-29 19:23:02.122279
179;614;RC Aschaffenburg;1 RC Aschaffenburg 01:49.98 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:49.98;Boot;2025-11-29 19:23:02.122288
180;616;WSV Hellas Gießen;2 WSV Hellas Gießen 01:55.73 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:55.73;Boot;2025-11-29 19:23:02.122297
181;620;Frankfurter RG Oberrad;1 Frankfurter RG Oberrad 01:55.64 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:55.64;Boot;2025-11-29 19:23:02.122306
182;622;Wormser RC;2 Wormser RC 02:05.14 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;02:05.14;Boot;2025-11-29 19:23:02.122314
183;634;Rgm. RV Hellas Offenbach/ Limburger ClfW;1 Rgm. RV Hellas Offenbach/ Limburger ClfW 01:49.78 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:49.78;Boot;2025-11-29 19:23:02.122325
184;636;Frauen-RV Freiweg Frankfurt;2 Frauen-RV Freiweg Frankfurt 01:53.64 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;2;01:53.64;Boot;2025-11-29 19:23:02.122334
185;641;RG Eberbach;1 RG Eberbach 01:25.05 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;2;01:25.05;Boot;2025-11-29 19:23:02.122342
186;643;Rgm. Marburger RV/ Gießener RC Hassia/ RG Wetzlar;2 Rgm. Marburger RV/ Gießener RC Hassia/ RG Wetzlar 01:26.52 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;1;01:26.52;Boot;2025-11-29 19:23:02.122353
187;646;Frankfurter RG Germania;3 Frankfurter RG Germania 02:13.24 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;02:13.24;Boot;2025-11-29 19:23:02.122362
188;650;Rgm. Hanauer RC Hassia/ RV Dorsten;1 Rgm. Hanauer RC Hassia/ RV Dorsten 01:26.30 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;6;01:26.30;Boot;2025-11-29 19:23:02.122372
189;653;Rgm. RC Möve Grossauheim/ Mühlheimer RV;2 Rgm. RC Möve Grossauheim/ Mühlheimer RV 01:34.91 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;4;01:34.91;Boot;2025-11-29 19:23:02.122381
190;656;WSV Offenbach am Main-Bürgel;3 WSV Offenbach am Main-Bürgel 01:35.30 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;5;01:35.30;Boot;2025-11-29 19:23:02.122391
191;661;RG Wetzlar;1 RG Wetzlar 01:44.84 4;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;4;01:44.84;Boot;2025-11-29 19:23:02.122399
192;663;RC Möve Grossauheim;2 RC Möve Grossauheim - Boot 2 - 01:48.04 5;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;5;01:48.04;Boot;2025-11-29 19:23:02.122410
193;665;SG Wiking;3 SG Wiking - Boot 1 - 01:57.40 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;3;01:57.40;Boot;2025-11-29 19:23:02.122418
194;667;RC Karlstadt;4 RC Karlstadt 02:01.33 2;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;2;02:01.33;Boot;2025-11-29 19:23:02.122427
195;671;SG Wiking;1 SG Wiking - Boot 2 - 01:54.08 6;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;6;01:54.08;Boot;2025-11-29 19:23:02.122435
196;673;RC Möve Grossauheim;2 RC Möve Grossauheim - Boot 3 - 01:58.70 12;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;12;01:58.70;Boot;2025-11-29 19:23:02.122445
197;675;SG Wiking;3 SG Wiking - Boot 3 - 02:09.07 8;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;8;02:09.07;Boot;2025-11-29 19:23:02.122454
198;679;WSV Offenbach am Main-Bürgel;1 WSV Offenbach am Main-Bürgel 01:54.28 9;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;9;01:54.28;Boot;2025-11-29 19:23:02.122463
199;681;Hanauer RG;2 Hanauer RG - Boot 1 - 01:57.82 10;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;10;01:57.82;Boot;2025-11-29 19:23:02.122472
200;683;Hanauer RG;3 Hanauer RG - Boot 2 - 02:13.96 11;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;3;11;02:13.96;Boot;2025-11-29 19:23:02.122481
201;685;Frankfurter Ruder- und Kanusport Verein;4 Frankfurter Ruder- und Kanusport Verein 02:18.84 13;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;4;13;02:18.84;Boot;2025-11-29 19:23:02.122490
202;697;Hanauer RC Hassia;1 Hanauer RC Hassia 01:50.56 1;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;1;1;01:50.56;Boot;2025-11-29 19:23:02.122500
203;699;SRR Schillerschule Frankfurt;2 SRR Schillerschule Frankfurt 01:52.04 3;^[1-4] .+0[1-3]:[0-5][0-9].[0-9][0-9] [1-9][0-9]?;GA_ER_2023_271125_529;Inhalt;2;3;01:52.04;Boot;2025-11-29 19:23:02.122509
